venue_id,name,normalized_name,primary_category,island,area,discovery_areas,address,latitude,longitude,location_source,phone,whatsapp,email,website,instagram,opening_hours,home_service,facilities,online_booking_available,booking_url,booking_provider,whatsapp_booking,service_count,priced_service_count,duration_service_count,primary_source_url,evidence_count,date_crawled,last_verified,status,confidence_score,marketplace_readiness,missing_fields,duplicates_merged,needs_manual_review,publish_ready,booking_ready,service_data_ready,price_data_ready,merchant_opportunity
obs-be2d0d8491,voco Lythe Hill Hotel & Spa,voco lythe hill hotel spa,day_spa,Bali,Haslemere,,"Petworth Road, Haslemere, GU27 3BQ, United Kingdom",,,page_text,,,,https://ihg.com,,,,"parking,pets_allowed,spa",true,https://www.ihg.com/voco/hotels/us/en/haslemere/lonhm/hoteldetail,website_form,,1,0,1,https://www.ihg.com/explore/guest-picks/10-best-spa-hotels,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,65,"phone,opening_hours,prices",0,,true,,true,,
obs-0a0c27b220,Jet Black Ginger,jet black ginger,beauty_salon,Bali,Bali,,,,,,,,,https://jetblackginger.com,,,,,true,https://www.jetblackginger.com/pages/appointments,unknown,,0,0,0,https://jetblackginger.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,40,15,"address,phone,opening_hours,services,prices",0,true,true,,,,
obs-bf160ed4af,Jiwa Bali,jiwa bali,yoga,Bali,Kerobokan Kelod,,"777 Petitenget, Kerobokan Kelod, Bali, Indonesia",,,page_text,6285100413689,,,https://jiwabali.com,,,,,true,https://app.punchpass.com/org/5309/classes?sig=068b591cecba47f768ce9daca261b84d&jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJhdWQiOiJlZTMxOTZhYjAyMDlhZDJkMGVjMmE3MjdhZGQzMmYyNCIsImNvbmYiOm51bGwsImRhdGEiOnsiaWQiOjgwNzcsInJvbGUiOiJjbGllbnQifSwiZXhwIjoxNTMwODg3ODE0LCJzY29wZXMiOltdfQ.AlT9cS910Ny2Gkvb9p64wzN83zBDkhSFAGzFVKhTY9iYoQxR0hMEhUXCa5hVbVcOUnoAdWJUf9R4EFZjklSIU9LJSCSWlAZ4eWnQFBziVh9cNrqpgs-Ykm8SkLQWEqOgnsl-no2gOqY3U7C4J58x501nIkNBbmkLjp8ywjcjupa0WdrP-vIk4ga0d5W9SD-AQfi1X6qeby7kn-luyNSkWe2eCJqSBnOzkl4ij26SJaLJvRnUjvdkYYPsV5y7FkLlrelclWUyNZrhQ3ZVs5vRHOdfEQYi7RQ763Pwwnyc9fF0SoRMkt7ka9ZhN3eUhvDDfYLf6UXmvEsatq4KiU-BQQ,unknown,,0,0,0,https://jiwabali.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,60,30,"opening_hours,services,prices",0,true,true,,,,
obs-a945924284,Wellness by The Legian,wellness by the legian,wellness_spa,Bali,"Seminyak, Bali",,"Seminyak, Bali",,,page_text,62361730622,6281138218771,,https://lhm-hotels.com,https://instagram.com/wellness.thelegianseminyak?igshid=MzRlODBiNWFlZA==,,,,true,https://lhm-hotels.com/en/the-legian-seminyak-bali,website_form,true,4,0,4,https://lhm-hotels.com/en/wellness-packages,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,85,75,"opening_hours,prices",0,,true,,true,,
obs-c7f35f8c0f,Luna & Sol Bali,luna sol bali,wellness_center,Bali,Canggu,,"Jl. Raya Semat, Tibubeneng, Berawa, Canggu – Bali",,,page_text,62816594873,62816594873,,https://luna-solpilates.com,https://www.instagram.com/lunaandsol_bali/,"Monday to Friday 7:00 AM – 7:00 PM, Saturday – Sunday 7:00 AM – 14:00 AM",,,,,unknown,true,0,0,0,https://luna-solpilates.com/contact,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,45,20,"booking_url,services,prices",0,true,true,,,,
obs-80b8a41e58,Mango Tree Spa,mango tree spa,wellness_spa,Bali,Ubud,,"Jl. Kedewatan, Ubud 80571, Bali, Indonesia",,,page_text,,,,https://mangotreespabali.com,,Daily 9:00 AM - 8:00 PM,,private_room,true,https://www.mangotreespabali.com/email-booking/,website_form,true,15,15,15,https://mangotreespabali.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,90,phone,0,,true,true,true,true,
obs-8cc8f5bfde,Martha Tilaar Spa,martha tilaar spa,day_spa,Bali,,,,,,,,,,https://marthatilaarspa.com,,,,,,,unknown,,0,0,0,https://marthatilaarspa.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,20,0,"address,phone,opening_hours,booking_url,services,prices",0,true,true,,,,
obs-4bdab381e5,Maya Ubud Resort & Spa,maya ubud resort spa,resort_spa,Bali,Ubud,,,,,,,,,https://mayaresorts.com,,,,,,,website_form,,0,0,0,https://mayaresorts.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,30,10,"address,phone,opening_hours,booking_url,services,prices",0,true,true,,,,
obs-d2eff94340,Mû Boutique Resort,m boutique resort,resort_spa,Bali,"Bingin, Bali",,"Jl. Pantai Bingin, Pecatu 80364",,,page_text,6285338167746,3382016720746,mubungalow@gmail.com,https://mu-bali.com,https://www.instagram.com/mu_bali,10:00 a.m. to 7:00 p.m.,,"private_room,pool",true,https://book-directonline.com/properties/mubungalowsboutiqueresort,website_form,true,2,0,0,https://mu-bali.com,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,90,65,prices,0,,true,,true,,
obs-fa958bceee,Oneworld Ayurveda,oneworld ayurveda,wellness_spa,Bali,Bali,,,,,,,,,https://oneworldayurveda.com,,,,,,,unknown,,2,2,0,https://oneworldayurveda.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,40,"address,phone,opening_hours,booking_url",0,,true,,true,true,true
obs-9430d58644,Only Nails Bali,only nails bali,nail_salon,Bali,"Canggu, Pererenan",,Jl. Canggu Padang Linjong,,,page_text,,,,https://onlynailsbali.com,,Open Daily 10:00 — 19:30,,,true,https://n1339234.alteg.io/,website_form,,25,23,0,https://onlynailsbali.com/our-services,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,75,phone,0,,true,true,true,true,
obs-23a814a750,Piccolina Bali,piccolina bali,beauty_salon,Bali,,,,,,,,0272020202020,,https://piccolinabali.com,,,,,true,https://www.fresha.com/book-now/piccolina-bali-c23t0h9y/services?lid=573060&pId=536095,fresha,true,49,49,0,https://piccolinabali.com/menu,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,75,"address,phone,opening_hours",0,,true,true,true,true,
obs-eccc07655b,Power of Now Oasis,power of now oasis,wellness_spa,Bali,Sanur,,,,,,,,,https://powerofnowoasis.com,https://www.instagram.com/powerofnowoasis_bali/,,,,,,unknown,,3,2,0,https://powerofnowoasis.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,40,"address,phone,opening_hours,booking_url",0,,true,,true,true,true
obs-eda4e23a79,Rejuvie Aesthetic & Dermatology Bali,rejuvie aesthetic dermatology bali,aesthetic_clinic,Bali,Kuta,,"Jl. Dewi Sri VIII No.B 3-4 Legian, Kuta, Bali",,,page_text,6281236332000,,,https://rejuvieclinic.com,https://www.instagram.com/,Mon – Fri: 10.00 am – 18:00 pm; Saturday: 10:00 am – 17:00 pm,,private_room,true,https://rejuvieclinic.com/online-reservation/,website_form,,26,23,0,https://rejuvieclinic.com/price-list,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,85,,0,,true,true,true,true,
obs-30642febb4,REVIVE + PILATES,revive pilates,yoga,Bali,Canggu,,REVIVE + PILATES Canggu,,,page_text,,6281929177770,,https://reviveandpilates.studio,https://www.instagram.com/reviveandcafe/,Daily 6:30 AM – 3:00 PM,,,true,https://momence.com/u/revive-+-pilates-ng9tMZ,unknown,true,1,1,0,https://reviveandpilates.studio,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,75,phone,0,,true,true,true,true,
obs-b8bf526575,RITE Bali,rite bali,wellness_center,Bali,,,,,,,,,,https://ritebali.com,https://www.instagram.com/rite.bali/,,,"sauna,jacuzzi,ice_bath,steam_room,couples_room,private_room,pool,cafe",,,unknown,,6,0,0,https://ritebali.com/pages/spa,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,35,20,"address,phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-b9317f11b6,Rob Peetoom,rob peetoom,beauty_salon,Bali,"Netherlands, New York, Bali",,,,,,,,,https://robpeetoom.com,https://www.instagram.com/robpeetoomnyc/,,,,true,https://robpeetoomnyc.zenoti.com/webstoreNew/services,zenoti,,4,0,0,https://robpeetoom.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,65,45,"address,phone,opening_hours,prices",0,,true,,true,,
obs-2a68fadbb9,Rose Petal Beauty Center,rose petal beauty center,beauty_salon,Bali,Uluwatu,,"Jl. Labuansait, Pecatu",,,page_text,6281139603010,6281139603010,hello@rosepetalbali.com,https://rosepetalbali.com,https://instagram.com/rosepetal.bali,"Daily, 10:00 AM — 7:00 PM",,,true,https://www.fresha.com/a/rose-petal-bali-54gc-qjx-pecatu-uluwatu-badung-regency-bali-80361-s70e7mkq,fresha,true,28,0,0,https://rosepetalbali.com/about,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,90,65,prices,0,,true,,true,,
obs-7147a670a1,Samadi Bali,samadi bali,wellness_spa,Bali,Canggu,,"Jalan Padang Linjong 39, Canggu, Bali 80361",,,page_text,6281325257500,6281325257500,contact@samadibali.com,https://samadibali.com,https://www.instagram.com/samadiyogacanggu/,Daily 8am-8pm,,,true,https://megatix.co.id/events?search=SAMADI,unknown,true,1,0,0,https://samadibali.com/holistic-treatments-and-wellness-offerings,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,80,55,prices,0,,true,,true,,
obs-a9f6e0c1d9,Griya Santrian Beach Resort & Spa,griya santrian beach resort spa,day_spa,Bali,,,,,,,,6281338746868,griyasantrian@santrian.com,https://santrian.com,,,,,,,unknown,true,16,16,16,https://santrian.com/griya-santrian/spa/treatment-at-ayodhya-bale.html,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,55,65,"address,phone,opening_hours,booking_url",0,,true,true,true,true,true
obs-38b467e693,Serenity Bali Yogi Spa,serenity bali yogi spa,spa,Bali,Canggu,,,,,,,628113888472,,https://serenitybali.com,https://www.instagram.com/serenitybali/,Daily 8am-8pm,,,true,https://www.fresha.com/a/yogi-spa-bali-serenity-eco-guesthouse-and-yoga-canggu-badung-regency-jalan-nelayan-palma0jn/booking?menu=true,fresha,true,2,2,1,https://www.serenitybali.com/spa-price-list,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,95,"address,phone",0,,true,true,true,true,
obs-a7bebe8bf6,The Shampoo Lounge,the shampoo lounge,beauty_salon,Bali,Seminyak,,"Jl. Raya Basangkasa 8X, Seminyak, Bali",,,page_text,,6281919243824,des@tslbali.com,https://shampoolounge.com,,Open everyday 9AM - 7PM,,,true,https://www.shampoolounge.com/booking,unknown,true,23,23,16,https://www.shampoolounge.com/bookingseminyak,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,90,phone,0,,true,true,true,true,
obs-4788bc4542,Soham Wellness Center,soham wellness center,wellness_spa,Bali,,,,,,,,,,https://sohamwellnesscenter.com,,Daily 7:00 a.m. - 11:00 p.m.,,"Half Olympic Pool,Hot and Cold Pool,Towel,Bath Amenities,Steam & Sauna,Healthy Menu Cafe",,,unknown,,8,0,0,https://sohamwellnesscenter.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,40,25,"address,phone,booking_url,prices",0,,true,,true,,
obs-b75d438b88,Svaha Wellness,svaha wellness,wellness_spa,Bali,Bali,,,,,,,628213144786,,https://svahaspa.com,,,,,true,https://wa.me/628213144786,whatsapp,true,4,0,0,https://svahaspa.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,55,"address,phone,opening_hours,prices",0,,true,,true,,
obs-9111410fbe,Taksu,taksu,day_spa,Bali,Ubud,,"Jalan Goutama Selatan, Ubud - Bali",,,page_text,623614792525,6281138835555,reservations@taksuspa.com,https://taksu.org,https://www.instagram.com/taksuwellnesscenter/,11.00 - 21.00,,,true,https://taksu.org/booking/,website_form,true,56,0,35,https://taksu.org/booking/spa,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,90,80,prices,0,,true,,true,,
obs-ec8f2f6231,The Asa Maia,the asa maia,day_spa,Bali,Uluwatu,,"Br. Dinas Suluban, Jl. Pantai Padang-Padang, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali, Indonesia",,,page_text,628113811885,628113811885,hello@theasamaia.com,https://theasamaia.com,https://www.instagram.com/theasamaia,,,"shower,sauna,steam_room,jacuzzi",true,https://book-directonline.com/properties/TheAsaMaiaDirect,unknown,true,33,28,28,https://www.theasamaia.com/resources/media/user/1774856811-Spa_Menu.pdf,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,85,opening_hours,0,,true,true,true,true,
obs-a3e85fe0a4,The Freebird Studio,the freebird studio,yoga,Bali,Bali,,"Gg. Anggrek Gg. Jepun No.5, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,,page_text,6282340917647,,info@themykiberawa.com,https://thefreebirdstudio.com,https://www.instagram.com/the_free_bird_studio/,,,,true,https://thefreebirdstudio.com/bookings/#main,unknown,,14,7,8,https://thefreebirdstudio.com/bookings,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,85,opening_hours,0,,true,true,true,true,
obs-12325fccf1,Taru Pramana Spa & Wellness,taru pramana spa wellness,wellness_spa,Bali,Sanur,,"Jl. Hang Tuah, Sanur Kaja, Denpasar Selatan, Kota Denpasar, Bali 80227",,,page_text,623612012000,623612012000,stay.themeru@meruhotels.com,https://themerusanur.com,,Daily 9am-9pm,,,true,http://wa.link/0haw9h,whatsapp,true,5,0,0,https://themerusanur.com/spa-wellness,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,90,65,prices,0,,true,,true,,
obs-2b604253c5,The Shala Bali,the shala bali,wellness_spa,Bali,Ubud,,"Jalan Sanggingan No. 90, Kedewatan, Ubud 80571",,,page_text,6281238496136,6281238496136,manager4retreat@gmail.com,https://theshalabali.com,https://www.instagram.com/theshalabali/?hl=en,8am - 5pm GMT +8 hours,,,true,https://www.theshalabali.com/baliyogaretreat,website_form,true,0,0,0,https://theshalabali.com,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,75,45,"services,prices",0,true,true,,,,
obs-6c594fd149,The Temple Lodge,the temple lodge,wellness_spa,Bali,Bingin,,"Jl. Pantai Bingin, Pecatu, Kuta Selatan, Badung, Bali 80362",,,page_text,6281237094618,6281237094618,info@thetemplelodge.com,https://thetemplelodge.com,https://www.instagram.com/thetemplelodge/,Daily 7:30am-9:00pm,,pool,true,https://thetemplelodge.bookinglayer.io/frontoffice/#/,website_form,true,14,14,14,https://thetemplelodge.com,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-9edb8ab4fa,Yoga Barn Wellness,yoga barn wellness,wellness_center,Bali,,,,,,,,,,https://theyogabarn.com,https://www.instagram.com/theyogabarn/,,,,,,unknown,,24,24,24,https://theyogabarn.com/wp-content/uploads/2026/05/YBW-All-Menu-Mei2026-A3.pdf,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,55,"address,phone,opening_hours,booking_url",0,,true,,true,true,true
obs-0955c12271,Think Pink Salon,think pink salon,beauty_salon,Bali,,,,,,,6287700188116,3202020202020,,https://thinkpinksalon.com,,,,,,,unknown,true,0,0,0,https://thinkpinksalon.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,30,10,"address,opening_hours,booking_url,services,prices",0,true,true,,,,
obs-2c16239379,Tonic,tonic,wellness_spa,Bali,Kuta,,"Jl. Raya Seminyak No.17, Seminyak, Kuta",,,page_text,623611234567,,info@tonic.co.id,https://tonic.co.id,https://instagram.com/tonic_id,Daily 9am-10pm,true,"private_room,sauna,steam_room,jacuzzi",true,https://tonic.co.id/book,website_form,,2,2,2,https://tonic.co.id/sitemap.xml,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-a5a3d43767,Tugu Hotels & Restaurants,tugu hotels restaurants,wellness_spa,Bali,,,,,,,,,sales@tuguhotels.com,https://tuguhotels.com,https://www.instagram.com/tuguhotels/?hl=en,,,,,,unknown,,3,0,0,https://tuguhotels.com/spa-wellness,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,35,20,"address,phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-2b21bda6a5,Pyramids of Chi,pyramids of chi,wellness_spa,Bali,Ubud,,"Ubud, Bali",,,page_text,6282147823397,6282147823397,unspecified,https://ubud.pyramidsofchi.com,https://www.instagram.com/pyramidsofchi/,Daily 9am-9pm,,parking,true,https://ubud.pyramidsofchi.com/free-shuttle-service/#content,unknown,true,17,0,16,https://ubud.pyramidsofchi.com,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,80,70,prices,0,,true,,true,,
obs-1a40e999d8,Ubud Sari Spa,ubud sari spa,spa,Bali,Ubud,,,,,,,6281239060008,info@ubudsari.com,https://ubudsari.com,,,,"jacuzzi,steam,sauna",,,unknown,true,17,13,12,https://ubudsari.com/ubud-sari-basic-spa-treatment,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,55,65,"address,phone,opening_hours,booking_url",0,,true,true,true,true,true
obs-77c58f504f,Ubud Yoga House,ubud yoga house,yoga,Bali,Ubud,,"Jl. Subak Sokwayah, Ubud, Gianyar, Kabupaten Gianyar, Bali 80571 – Indonesia",,,page_text,6281353487009,0920202020220,ubudyogahouse@gmail.com,https://ubudyogahouse.com,https://www.instagram.com/ubudyogahouse/,Daily,,,true,https://www.wetravel.com/trips/august-200hr-teacher-training-copy-ubud-yoga-house-9532150138,wetravel,true,2,2,0,https://ubudyogahouse.com,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,85,,0,,true,true,true,true,
obs-9671b9e0a1,Wrong Gym,wrong gym,wellness_center,Bali,,,,,,,,,,https://wronggym.com,https://www.instagram.com/thewronggym,,,"sauna,steam_room,pool,jacuzzi",,,unknown,,6,0,0,https://wronggym.com/pages/spa,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,35,20,"address,phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-943e075f77,Yoga Searcher Bali,yoga searcher bali,wellness_spa,Bali,Uluwatu,,,,,,628113809772,,contact@yogasearcher-bali.com,https://yogasearcher-bali.com,,Daily 11am-7pm,,"private_room,parking",true,https://hotels.cloudbeds.com/reservation/UWcLnl,website_form,,3,3,3,http://www.yogasearcher-bali.com,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,95,address,0,,true,true,true,true,
obs-b65fe80b54,UMALAS,umalas,massage,Bali,Umalas,,,,,,,,,https://youspaexperience.com,,,,,true,https://www.fresha.com/providers/you-spa-gili-trawangan-h6fb81ct?share=&pId=500605&allOffer=true,unknown,,13,12,12,https://youspaexperience.com/wp-content/uploads/2025/03/You-Spa-Umalas-Menu_compressed.pdf,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,65,70,"address,phone,opening_hours",0,,true,true,true,true,
obs-d1a65681dd,Rika Beauty & Spa,rika beauty spa,day_spa,Bali,Uluwatu,"Uluwatu,Ungasan","JI. Raya Uluwatu.75X, Ungasan, Kec. Kuta Sel., Kabupaten Badung, Bali",,,page_text,6281338748032,6281338748032,,https://rikaspa.com,,Daily 9am-9pm,,parking,true,https://wa.me/6281338748032,whatsapp,true,22,14,14,https://rikaspa.com/spa-uluwatu/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-0456d13ab9,StarChild Spa,starchild spa,day_spa,Bali,Ubud,Ubud,,,,,,,,https://starchildubudspa.com,,Monday – Tuesday – Wednesday – Thursday 10:00am to 12:00 Noon Booking Only,,,true,https://spa2.starchildubudspa.com/booking/,website_form,,35,35,35,https://starchildubudspa.com/all-spa-2-services,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,80,85,"address,phone",0,,true,true,true,true,
obs-679e02a0a0,Sri Ratih Spa,sri ratih spa,wellness_spa,Bali,Ubud,Ubud,"Jl. Campuhan 1, Penestanan Kelod, Ubud, Sayan, Ubud, Bali, 80572",,,page_text,,6281339085308,reservation@sriratih.com,https://sriratih.com,,Daily 10:00 am to 09:00 pm,,,,,unknown,true,0,0,0,https://sriratih.com/spa/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,45,20,"phone,booking_url,services,prices",0,true,true,,,,
obs-f6660d32c7,Lemuria Spa by Arya Arkananta Resort & Spa,lemuria spa by arya arkananta resort spa,day_spa,Bali,Ubud,Ubud,"Gg. Puskesmas Sayan 2, Next to Moksa Restaurant, Jl. Banjar Penestanan Kaja No.77, Sayan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",,,page_text,6287873731168,6287873731168,reservations@aryaarkanantabali.com,https://aryaarkanantabali.com,https://www.instagram.com/aryaarkanantaresort?igsh=bXVhNGFlZmZ2YWwx,,,parking,true,https://booking.aryaarkanantabali.com/booking,website_form,true,4,0,4,https://aryaarkanantabali.com/unique-spa-in-ubud,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,85,75,"opening_hours,prices",0,,true,,true,,
obs-88ba0c65e5,Swatma,swatma,wellness_center,Bali,"Ubud, Bali",Ubud,"Penestanan Kelod, Sayan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",,,page_text,6287845060251,,swatmawellness@gmail.com,https://swatma.com,,Daily 8:00 AM to 6:00 PM,,,true,https://www.swatma.com/payments/razor-pay/index.php,custom,,9,9,1,https://www.swatma.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-22661e564f,Soulshine Bali,soulshine bali,wellness_spa,Bali,Ubud,Ubud,"Jalan Ambarwati, Ubud , Bali, Indonesia 80571",,,page_text,6285333499499,,reservations@soulshinebali.com,https://soulshinebali.com,http://www.instagram.com/soulshinebali,,,"infinity_pool,spa,private_room",true,https://www.soulshinebali.com/packages,website_form,,10,0,0,https://www.soulshinebali.com/packages,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,85,60,"opening_hours,prices",0,,true,,true,,
obs-979f55b631,Mahamaya Spa,mahamaya spa,day_spa,Bali,Ubud,Ubud,"Raya Silungan street, Lodtunduh Ubud Bali (80571)",,,page_text,6285333779779,,info@ubudnyuhbali.com,https://nyuhbalivillas.com,https://www.instagram.com/mahamayaspa.ubud/,09.00 - 21.00,true,"couples_room,private_room,shower",true,https://www.fresha.com/a/mahamaya-spa-at-ubud-nyuh-bali-resort-bali-lodtunduh-gianyar-regency-jalan-raya-silungan-kgeujm85/booking?menu=true,fresha,,86,86,86,https://nyuhbalivillas.com/ubud/spa/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-1233a24884,Parina Spa,parina spa,day_spa,Bali,Ubud,Ubud,"Jl. Monkey Forest No.88x, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",,,page_text,,628819513274,,https://parinaspa.com,,,,,true,https://wa.me/628819513274,whatsapp,true,10,5,5,https://parinaspa.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,95,95,"phone,opening_hours",0,,true,true,true,true,
obs-898d1e0ff9,Sanggraloka Ubud,sanggraloka ubud,wellness_spa,Bali,Ubud,Ubud,"Bresela, Ubud, Bali",,,page_text,6282210990847,2895329831868,info@sanggralokaubud.com,https://sanggralokaubud.com,,,,,,,unknown,true,3,0,0,https://www.sanggralokaubud.com/en/wellness-center,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,55,35,"opening_hours,booking_url,prices",0,,true,,true,,
obs-b51a00b0de,Aura Therapy Spa,aura therapy spa,day_spa,Bali,Ubud,Ubud,"Om Ham Retreat & Resort, Ubud, Bali",,,page_text,,6281139618780,,https://ubudaura.com,,Open Daily 11:00 am - 8:00 pm,,,,,whatsapp,true,16,16,16,http://ubudaura.com/spa,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,80,85,"phone,booking_url",0,,true,true,true,true,true
obs-7f41d3238d,Ubud Village Resort & Spa,ubud village resort spa,resort_spa,Bali,Ubud,Ubud,,,,,,6281138899996,,https://theubudvillage.com,https://www.instagram.com/theubudvillage/,,,"private_room,pool,spa,parking",true,https://theubudvillage.com/resort/spa/,website_form,true,4,0,2,https://theubudvillage.com/resort/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,70,"address,phone,opening_hours,prices",0,,true,,true,,
obs-3a00284c0c,Alam Shanti Wellness,alam shanti wellness,wellness_spa,Bali,Nyuh Kuning,Ubud,,,,,62361971132,6281237034887,,https://alamindahbali.com,,9am-9pm,,,,,unknown,true,15,15,15,https://alamindahbali.com/page/alamshantispa,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,60,70,"address,booking_url",0,,true,true,true,true,true
obs-e892659418,Bali Spirit Hotel and Spa,bali spirit hotel and spa,day_spa,Bali,Ubud,Ubud,,,,,,,,https://balispirithotel.com,,,,"private_room,pool",,,unknown,,4,2,2,https://balispirithotel.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,55,"address,phone,opening_hours,booking_url",0,,true,,true,true,true
obs-6c29ffdccb,Villa Sonia Ubud,villa sonia ubud,wellness_spa,Bali,Ubud,Ubud,"Jl. Nyuh Bojog, Banjar Nyuh Kuning, Ubud, Bali, Gianyar, Indonesia",,,page_text,62361971307,,reservation@villasoniaubud.com,https://villasoniaubud.com,,,,"swimming_pool,spa",true,https://www.villasoniaubud.com/en/reservation,website_form,,4,4,0,https://www.villasoniaubud.com/en/stay-calm-and-down-to-harmony-place-with-traditional-healing-at-villa-sonia-ubud,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,95,80,opening_hours,0,,true,true,true,true,
