item_id,venue_id,venue_name,item_name,description,price,price_raw,currency,source
fee62bc4dd85b2d1-i7,fee62bc4dd85b2d1,Kafe,Kafe Soba Plate,"cold sesame soba noodles, teriyaki tofu, steamed bok choy, mixed salad & chopped veggies, served with homemade ponzu sauce",,75,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i8,fee62bc4dd85b2d1,Kafe,Kafe Greek Salad,"chopped cucumbers, tomatoes, capsicum, red onion, black olives, topped with Feta cheese in a light vinaigrette",,65NEW,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i9,fee62bc4dd85b2d1,Kafe,Kafe Super Salad,"Fresh kale, rucola, cherry tomato, roasted veggies, quinoa, avocado, topped with nutrient rich spirulina. served with miso ginger dressing",,75,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i10,fee62bc4dd85b2d1,Kafe,Fresh Grilled Tuna Salad,Grilled veggies & tuna steak served on a pile of greens,,89,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i11,fee62bc4dd85b2d1,Kafe,Rainbow Buddha Bowl,"brown rice, red kidney beans, steamed broccoli & carrot, red cabbage, roasted beet, tofu, radish & tahini lemon dressing",,73,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i12,fee62bc4dd85b2d1,Kafe,Kafe Side Salad,a simple small plate of salad greens to accompany any meal. served with dressing of your choice.,,25,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i13,fee62bc4dd85b2d1,Kafe,Kafe Burger,wagyu beef patty served with fries,,89,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i14,fee62bc4dd85b2d1,Kafe,Buttermilk Chicken Burger,lightly spiced buttermilk chicken served with smashed fries & red cabbage slaw,,89,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i15,fee62bc4dd85b2d1,Kafe,Tandoori Chicken Wrap,,,65,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i16,fee62bc4dd85b2d1,Kafe,"BLT – Bacon, Lettuce & Tomato Sandwich",with homemade mayo on sourdough bread,,65,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i17,fee62bc4dd85b2d1,Kafe,Pesto Chicken Sandwich,"with tomato, onion, fresh basil & salad on sourdough bread",,65,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i18,fee62bc4dd85b2d1,Kafe,Grilled Tuna Sandwich,"veggies, avocado, rucola & lemon chili mayo with sourdough bread",,85,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i19,fee62bc4dd85b2d1,Kafe,Chicken Caesar Wrap,grilled marinated chicken with parmesan cheese & caesar dressing,,65NEW,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i20,fee62bc4dd85b2d1,Kafe,Vegan Burger,"A mix of cashews, tofu, veggies, spiced pickles, spread veganaise served with sweet potato fries & coleslaw",,73,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i21,fee62bc4dd85b2d1,Kafe,Melted Cheese Sandwich,,,59,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i22,fee62bc4dd85b2d1,Kafe,Falafel Wrap,"with avocado, cucumber, alfalfa sprout & tomato on sourdough bread",,60,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i23,fee62bc4dd85b2d1,Kafe,Jerk Jackfruit Wrap,"juicy pulled jackfruit, pineapple salsa, red cabbage, cucumber & tomato",,60,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i24,fee62bc4dd85b2d1,Kafe,Grilled Veggie Wrap,"grilled veggies, pesto, melted cheese, sprouts & salad",,60NEW,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i25,fee62bc4dd85b2d1,Kafe,Mezze Plate,"hummus, babaganoush, tabouli, roasted peppers, beet, feta cheese & kalamata olives served with pita bread",,"large 87, small 59",Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i26,fee62bc4dd85b2d1,Kafe,Vegetarian Samosas,3 pcs served with coriander chutney,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i27,fee62bc4dd85b2d1,Kafe,Vegetarian Lumpia,"filled with tofu, ginger, spinach & mushroom served with lemongrass dipping sauce",,41,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i28,fee62bc4dd85b2d1,Kafe,Vietnamese Rolls,"raw veggies, tofu & herbs wrapped in rice paper with peanut coconut sauce",,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i29,fee62bc4dd85b2d1,Kafe,Herbed Potato Wedges,with melted cheddar cheese,,49,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i30,fee62bc4dd85b2d1,Kafe,Tandoori Chicken Wings,served with raita,,"3 pcs 45, 6 pcs 79",Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i31,fee62bc4dd85b2d1,Kafe,Veg Pelmeni Dumplings,choose from: jackfruit & mushroom or cabbage & carrot,,"6 pcs 30, 9 pcs 45",Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i32,fee62bc4dd85b2d1,Kafe,Soto Ayam,Restorative & tasty Indonesian chicken soup served with red rice and balinese sambal,,41,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i33,fee62bc4dd85b2d1,Kafe,Herb Tomato Soup,sprinkled with parmesan cheese,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i34,fee62bc4dd85b2d1,Kafe,Lentil Stew,yogurt available on the side,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i35,fee62bc4dd85b2d1,Kafe,Spiced Pumpkin Soup,served with garlic bread,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i36,fee62bc4dd85b2d1,Kafe,Broccoli Pesto Soup,,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i37,fee62bc4dd85b2d1,Kafe,Curry Dhal Soup,,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i38,fee62bc4dd85b2d1,Kafe,Saag Paneer,"spiced spinach with soft cubes of home made milk cheese (paneer), served with raita, mango chutney & chapati.",,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i39,fee62bc4dd85b2d1,Kafe,Kitcheree,,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i40,fee62bc4dd85b2d1,Kafe,Moringa Detox Soup,a nutritious broth with chopped vegetables and quinoa,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i41,fee62bc4dd85b2d1,Kafe,Hearty Spinach Soup,"a wonderful, healthy filler-up",,45NEW,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i42,fee62bc4dd85b2d1,Kafe,Crunchy Tempe & Tofu Chips,served with a duo of Balinese spicy sambals,,31,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i43,fee62bc4dd85b2d1,Kafe,Tortilla Chips & Salsa,,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i44,fee62bc4dd85b2d1,Kafe,Edamame,steamed salted soybean pods,,"large 35, Small 20",Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i45,fee62bc4dd85b2d1,Kafe,Corn on the Cob,2 pcs,,25,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i46,fee62bc4dd85b2d1,Kafe,Quiche of The Day,served with side salad,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i47,fee62bc4dd85b2d1,Kafe,Fries & Ketchup,,,35,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i48,fee62bc4dd85b2d1,Kafe,Sweet Potato Fries & Ketchup,,,25,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i49,fee62bc4dd85b2d1,Kafe,Vegan Truffle Fries,smothered in vegan cheese & truffle oil,,45GF,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i50,fee62bc4dd85b2d1,Kafe,Grilled Chicken,,,17,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i51,fee62bc4dd85b2d1,Kafe,Grilled Tuna,,,40,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i52,fee62bc4dd85b2d1,Kafe,Tofu-Tempe Crunch,,,10,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i53,fee62bc4dd85b2d1,Kafe,Toasted Seeds,,,10,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i54,fee62bc4dd85b2d1,Kafe,Green Side Salad,,,25,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i55,fee62bc4dd85b2d1,Kafe,Sauerkraut,,,15,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i56,fee62bc4dd85b2d1,Kafe,Pickles,,,10,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i57,fee62bc4dd85b2d1,Kafe,Herb Feta Cheese,,,26,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i58,fee62bc4dd85b2d1,Kafe,Other Cheese Types,,,26,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i59,fee62bc4dd85b2d1,Kafe,Vegan Cheese,(25gr),,15,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i60,fee62bc4dd85b2d1,Kafe,Dhal,,,29,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i61,fee62bc4dd85b2d1,Kafe,Hummus,,,17,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i62,fee62bc4dd85b2d1,Kafe,Babaganoush,,,15,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i63,fee62bc4dd85b2d1,Kafe,Greek Olives,,,20,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i64,fee62bc4dd85b2d1,Kafe,Pita Bread/Chapati,,,6,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i65,fee62bc4dd85b2d1,Kafe,Organic Rice,(choice of red or brown),,10,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i66,fee62bc4dd85b2d1,Kafe,Coconut Bacon,,,15,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i67,fee62bc4dd85b2d1,Kafe,Salsa,,,12,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i68,fee62bc4dd85b2d1,Kafe,Sour Cream,,,17,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i69,fee62bc4dd85b2d1,Kafe,Guacamole,(in season),,17,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i70,fee62bc4dd85b2d1,Kafe,Fruit Bowl,"choose your fruit (watermelon, apple, banana & papaya)",,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i71,fee62bc4dd85b2d1,Kafe,Kids Nachos,"small sized Nachos with cheese only, sour cream or salsa on request",,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i72,fee62bc4dd85b2d1,Kafe,Small - Sized Spaghetti,with tomato sauce or butter & cheese,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i73,fee62bc4dd85b2d1,Kafe,Baby Fish or Chicken & Fries,with Honey Mustard BBQ Sauce,,51,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i74,fee62bc4dd85b2d1,Kafe,Kafe Style Mie Goreng,with Chicken or Tofu,,30,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i75,fee62bc4dd85b2d1,Kafe,Healthy Drinks,Small Orange Juice,,33,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i76,fee62bc4dd85b2d1,Kafe,Very Bery Smoothie,,,35,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i77,fee62bc4dd85b2d1,Kafe,Hot/Ice Chocolate,,,20,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i78,fee62bc4dd85b2d1,Kafe,Kiddie Lassie,,,22,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i79,fee62bc4dd85b2d1,Kafe,Milk Shake,,,20,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i80,fee62bc4dd85b2d1,Kafe,Homemade Gelato,Chocolate or Vanilla,,20,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i81,fee62bc4dd85b2d1,Kafe,Popsicles,100% natural fresh fruit ask our servers for the flavours,,30,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i82,fee62bc4dd85b2d1,Kafe,Banana Bread,topped with whipped cream,,25,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i83,fee62bc4dd85b2d1,Kafe,Carrot Walnut Cake,"with dried coconut, pineapple & raisin",,35,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i84,fee62bc4dd85b2d1,Kafe,Carrot Raisin Cake,topped with whipped cream,,25,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i85,fee62bc4dd85b2d1,Kafe,Almond Chocolate Cake,with orange peel & dates,,35,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i86,fee62bc4dd85b2d1,Kafe,Raw Coco Ice Cream,"Moringa Mint Chocolate Chip, Chocolate Maca, Cold Pressed Coffee",,25,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i87,fee62bc4dd85b2d1,Kafe,Lime Meringue Pie,,,45,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i88,fee62bc4dd85b2d1,Kafe,Homemade Apple Pie,topped with whipped cream,,40,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i89,fee62bc4dd85b2d1,Kafe,Organic Mullberry Pie,topped with whipped cream,,40,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i90,fee62bc4dd85b2d1,Kafe,Dark Chocolate Brownie,,,20,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i91,fee62bc4dd85b2d1,Kafe,Fruit Chia Pudding,small or large size,,S 40  L 75,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i92,fee62bc4dd85b2d1,Kafe,Bubur Injin,black rice pudding with coconut milk & sliced banana,,30,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i93,fee62bc4dd85b2d1,Kafe,Dog Friendly,Please Don’t Pet Me!,,,IDR,https://kafe-bali.com/kafe-menu/
104f05406f234fda-i0,104f05406f234fda,Gajah Putih,Pairing Alcohol Malam/Lingkaran,,1200000,Rp. 1.200.000++,IDR,https://gajahputihbali.com/
104f05406f234fda-i1,104f05406f234fda,Gajah Putih,Pairing Non Alcohol Malam/Lingkaran,,700000,Rp. 700.000++,IDR,https://gajahputihbali.com/
104f05406f234fda-i2,104f05406f234fda,Gajah Putih,Pairing Wine Malam,,400000,Rp. 400.000++,IDR,https://gajahputihbali.com/
104f05406f234fda-i3,104f05406f234fda,Gajah Putih,Regular Malam/Lingkaran,,1850000,Rp. 1.850.000 nett,IDR,https://gajahputihbali.com/
104f05406f234fda-i4,104f05406f234fda,Gajah Putih,Regular Malam/Lingkaran,,1200000,Rp. 1.200.000++,IDR,https://gajahputihbali.com/tpost/fine-dining-with-theatre-in-bali
104f05406f234fda-i5,104f05406f234fda,Gajah Putih,Pairing Alcohol Malam/Lingkaran,,1850000,Rp. 1.850.000 nett,IDR,https://gajahputihbali.com/tpost/fine-dining-with-theatre-in-bali
104f05406f234fda-i6,104f05406f234fda,Gajah Putih,Pairing Wine Malam,,700000,Rp. 700.000++,IDR,https://gajahputihbali.com/tpost/fine-dining-with-theatre-in-bali
104f05406f234fda-i7,104f05406f234fda,Gajah Putih,Pairing Non Alcohol Malam/Lingkaran,,400000,Rp.400.000++,IDR,https://gajahputihbali.com/tpost/fine-dining-with-theatre-in-bali
48d48f8c19f62115-i0,48d48f8c19f62115,Hidden Gem Uluwatu,Warm Chocolate Lava Cake,"Topped with sugar icing, served with vanilla ice-cream.",,price unspecified,IDR,https://hiddengemuluwatu.com/
48d48f8c19f62115-i1,48d48f8c19f62115,Hidden Gem Uluwatu,Three colored crispy soft shell tacos,"Each adorned with sour cream, mango, shallots, coriander, sambal matah and your choice of protein.",,price unspecified,IDR,https://hiddengemuluwatu.com/
48d48f8c19f62115-i2,48d48f8c19f62115,Hidden Gem Uluwatu,Tuna Tartare,"A delicious medley of raw marinated tuna, red onion sesame, diced cucumber, juicy tomatoes, mango relish mixed in a ponzu sauce.",,price unspecified,IDR,https://hiddengemuluwatu.com/
48d48f8c19f62115-i3,48d48f8c19f62115,Hidden Gem Uluwatu,Hidden Gem’s Burger,"Australian beef patty, cheese, caramelized onions, tomatoes, pineapple jam and chili aioli served with french fries.",,price unspecified,IDR,https://hiddengemuluwatu.com/
48d48f8c19f62115-i4,48d48f8c19f62115,Hidden Gem Uluwatu,Hidden Gems Charcuterie,"A selection of four artisan cheeses, four cured meats, crostinis, candied nuts, olives, and cornichons.",,price unspecified,IDR,https://hiddengemuluwatu.com/
48d48f8c19f62115-i5,48d48f8c19f62115,Hidden Gem Uluwatu,Three-way cut lamb rack,Served with chimichurri and spinach.,,price unspecified,IDR,https://hiddengemuluwatu.com/
48d48f8c19f62115-i6,48d48f8c19f62115,Hidden Gem Uluwatu,Warm Chocolate Lava Cake,"Topped with sugar icing, served with vanilla ice-cream.",,,IDR,https://hiddengemuluwatu.com
48d48f8c19f62115-i7,48d48f8c19f62115,Hidden Gem Uluwatu,Three Colored Crispy Soft Shell Tacos,"Adorned with sour cream, mango, shallots, coriander, sambal matah and your choice of protein.",,,IDR,https://hiddengemuluwatu.com
48d48f8c19f62115-i8,48d48f8c19f62115,Hidden Gem Uluwatu,Tuna Tartare,"A delicious medley of raw marinated tuna, red onion sesame, diced cucumber, juicy tomatoes, mango relish mixed in a ponzu sauce.",,,IDR,https://hiddengemuluwatu.com
48d48f8c19f62115-i9,48d48f8c19f62115,Hidden Gem Uluwatu,Hidden Gem’s Burger,"Australian beef patty, cheese, caramelized onions, tomatoes, pineapple jam and chili aioli served with French fries.",,,IDR,https://hiddengemuluwatu.com
48d48f8c19f62115-i10,48d48f8c19f62115,Hidden Gem Uluwatu,Hidden Gems Charcuterie,"A selection of four artisan cheeses, four cured meats, crostinis, candied nuts, olives, and cornichons.",,,IDR,https://hiddengemuluwatu.com
48d48f8c19f62115-i11,48d48f8c19f62115,Hidden Gem Uluwatu,Three-Way Cut Lamb Rack,Served with chimichurri and spinach.,,,IDR,https://hiddengemuluwatu.com
cf521f2c64abbd92-i0,cf521f2c64abbd92,The Cave Restaurant,High Tea,High tea by the ocean with sunset spritz on the cliff,,,IDR,https://theedgebali.com/dining/
cf521f2c64abbd92-i1,cf521f2c64abbd92,The Cave Restaurant,Dinner,Elegant dinners at The Cave,,,IDR,https://theedgebali.com/dining/
cf521f2c64abbd92-i2,cf521f2c64abbd92,The Cave Restaurant,In-Villa Dining,Expertly crafted dishes tailored to your preferences by a private chef in your villa,,,IDR,https://theedgebali.com/dining/
cf521f2c64abbd92-i3,cf521f2c64abbd92,The Cave Restaurant,BBQ Experience,A private BBQ tailored to you with sizzling meats and fresh seafood,,,IDR,https://theedgebali.com/dining/
2d1cf588e40585fa-i0,2d1cf588e40585fa,Over the Moon Bali,Premium Cocktails,Enjoy everything from our Premium Cocktails Menu.,,55K,IDR,https://www.overthemoonbali.com/menu
7458c91c6b277a22-i0,7458c91c6b277a22,Warung Sambal Locok,Ayam Goreng Sambal Locok,,15000,15k,IDR,https://remoteandafloat.com/cheap-eats-in-ubud
7458c91c6b277a22-i1,7458c91c6b277a22,Warung Sambal Locok,Ayam Goreng Sambal Matah,,15000,15k,IDR,https://remoteandafloat.com/cheap-eats-in-ubud
7458c91c6b277a22-i2,7458c91c6b277a22,Warung Sambal Locok,Nasi Goreng,,10000,10k,IDR,https://remoteandafloat.com/cheap-eats-in-ubud
7458c91c6b277a22-i3,7458c91c6b277a22,Warung Sambal Locok,Capcay,,10000,10k,IDR,https://remoteandafloat.com/cheap-eats-in-ubud
7458c91c6b277a22-i4,7458c91c6b277a22,Warung Sambal Locok,Plecing Kangkung,,7000,7k,IDR,https://remoteandafloat.com/cheap-eats-in-ubud
7458c91c6b277a22-i5,7458c91c6b277a22,Warung Sambal Locok,Fresh fruit shake,,7000,7k,IDR,https://remoteandafloat.com/cheap-eats-in-ubud
